iter	Logloss
248	0.007362244045
249	0.007316918521
250	0.007289661674
251	0.007237360427
252	0.007160585346
253	0.007123916105
254	0.007081090282
255	0.007044942418
256	0.006950986898
257	0.0069175958
258	0.006866947191
259	0.006845114643
260	0.006809295005
261	0.006778996399
262	0.006696510626
263	0.006677725122
264	0.00664520777
265	0.006606796478
266	0.006575138961
267	0.006515234223
268	0.006498046522
269	0.006405863602
270	0.006359199131
271	0.00628390826
272	0.006232257566
273	0.006217115975
274	0.00616157708
275	0.00613736231
276	0.00610315452
277	0.006072046124
278	0.00604430931
279	0.006016452712
280	0.005984398218
281	0.005972139301
282	0.005947539946
283	0.005874040584
284	0.005827799681
285	0.005782053977
286	0.005746803835
287	0.005720613529
288	0.005705019472
289	0.005669751953
290	0.005626647278
291	0.005590015033
292	0.005567971346
293	0.005516671284
294	0.005494967075
295	0.005450991249
296	0.005423510785
297	0.00539772172
298	0.005368966344
299	0.005337518916
300	0.005296972529
301	0.005256436915
302	0.005235721807
303	0.005175395416
304	0.005163391131
305	0.005155902907
306	0.005134153553
307	0.005095046276
308	0.005063564741
309	0.005004392142
310	0.004994691825
311	0.004965307291
312	0.004935873261
313	0.004906517639
314	0.004893758981
315	0.004853227331
316	0.004834950543
317	0.004824086855
318	0.004792299262
319	0.004771164621
320	0.004740313005
321	0.00472541498
322	0.004713432056
323	0.004688187247
324	0.004647271989
325	0.00461873104
326	0.00460022698
327	0.004572930008
328	0.004558494731
329	0.004533207308
330	0.00452607671
331	0.004507745466
332	0.004495818111
333	0.004465022513
334	0.004439915219
335	0.004411212898
336	0.004386683044
337	0.004350273935
338	0.004330569501
339	0.004293242061
340	0.004257350142
341	0.004229909675
342	0.004215070872
343	0.004189750847
344	0.004176564514
345	0.00416393174
346	0.004134821809
347	0.0041200052
348	0.004081564907
349	0.004059495429
350	0.004041789709
351	0.004032712557
352	0.00401102405
353	0.004002372533
354	0.003970588105
355	0.003956844402
356	0.003948471776
357	0.003913540231
358	0.003876286956
359	0.00386189548
360	0.003850170155
361	0.00382222164
362	0.003799253441
363	0.003774768735
364	0.00376106889
365	0.003752191235
366	0.003734135405
367	0.003690718454
368	0.003678262725
369	0.003668914626
370	0.003648953981
371	0.003634431213
372	0.003611739733
373	0.003601050846
374	0.003580093707
375	0.003562278121
376	0.003546758363
377	0.003514596369
378	0.003481963609
379	0.003458877801
380	0.003444038584
381	0.003426401327
382	0.003406803628
383	0.003362310123
384	0.003352148237
385	0.003307238514
386	0.003293344914
387	0.003280622228
388	0.003268887105
389	0.00324916259
390	0.003233377863
391	0.003225787502
392	0.003216621777
393	0.003201524807
394	0.003179235736
395	0.003161025752
396	0.003154281797
397	0.003131237182
398	0.003118815439
399	0.0031050092
400	0.003100136547
401	0.003083478106
402	0.003054343576
403	0.003050227668
404	0.00303093719
405	0.003011940161
406	0.002978713493
407	0.002969143883
408	0.00295995843
409	0.002942856759
410	0.002936553981
411	0.002926225238
412	0.002906971674
413	0.002899358225
414	0.002890892734
415	0.002875727739
416	0.002866538205
417	0.002853796904
418	0.002847509542
419	0.002841841356
420	0.002834404382
421	0.002809171733
422	0.002799099298
423	0.002788768151
424	0.002775200553
425	0.002761847534
426	0.002745882252
427	0.002735761642
428	0.002723651902
429	0.002709433574
430	0.002688221006
431	0.00266750075
432	0.002647612699
433	0.002643954332
434	0.002626436333
435	0.002614076106
436	0.002604368773
437	0.002598701246
438	0.002586106708
439	0.002569758773
440	0.002558190367
441	0.002558190367
442	0.002551875354
443	0.002546656467
444	0.002533779655
445	0.002511942041
446	0.002504832647
447	0.002495274089
448	0.002488523117
449	0.002484555417
450	0.002474620458
451	0.002452129208
452	0.002439636217
453	0.00243201157
454	0.002425180696
455	0.002421591441
456	0.002403331093
457	0.00239613305
458	0.002381200489
459	0.002376036221
460	0.002369118466
461	0.002365579201
462	0.002344626099
463	0.002338331503
464	0.00233016745
465	0.002322988544
466	0.002289269955
467	0.002271877359
468	0.002264075989
469	0.00225385158
470	0.002249018575
471	0.002249014556
472	0.002240313709
473	0.00223322236
474	0.002228287133
475	0.002221731501
476	0.002213403624
477	0.002206411494
478	0.002189175304
479	0.002185446026
480	0.002175801186
481	0.002154870024
482	0.002147906683
483	0.002147904512
484	0.002137173033
485	0.002126023377
486	0.002126014131
487	0.00211864673
488	0.002117089108
489	0.002111693775
490	0.002104489992
491	0.002098211784
492	0.002091337774
493	0.002087564114
494	0.002072316538
495	0.002067243785
496	0.002059019254
497	0.002049293135
498	0.002042370928
499	0.002033988105
500	0.002025819944
501	0.002022410843
502	0.002014250361
503	0.002005458471
504	0.001996608595
505	0.001988602428
506	0.001972374096
507	0.001966837509
508	0.001958492528
509	0.001951087102
510	0.00195103436
511	0.001943113153
512	0.001935746037
513	0.00193160347
514	0.001921822955
515	0.001915373283
516	0.001904136692
517	0.001892267975
518	0.001887088724
519	0.001884623626
520	0.001878727774
521	0.001874133673
522	0.001869359991
523	0.001859507242
524	0.001857581125
525	0.00185084911
526	0.001845815223
527	0.001838892888
528	0.001838887171
529	0.001834588607
530	0.001828347154
531	0.001812618473
532	0.001808212326
533	0.001802257366
534	0.001802242879
535	0.001797053353
536	0.001787174283
537	0.001777716878
538	0.001774549728
539	0.00177227387
540	0.001772263601
541	0.001767680011
542	0.001763007277
543	0.001750987721
544	0.001744962494
545	0.001744560698
546	0.001744543427
547	0.001741611318
548	0.001733311382
549	0.001730704585
550	0.001718714349
551	0.001709962518
552	0.00170497052
553	0.001695087835
554	0.00168668238
555	0.001681574557
556	0.001681568245
557	0.001681566977
558	0.001681565024
559	0.001677829165
560	0.001668434184
561	0.00166843042
562	0.001662725223
563	0.001662693581
564	0.001656831903
565	0.001648875401
566	0.001648868825
567	0.001644950789
568	0.001635474882
569	0.001632349957
570	0.001619888463
571	0.001616102394
572	0.001613318533
573	0.001607709126
574	0.001607674472
575	0.001602470146
576	0.001602463936
577	0.001599806873
578	0.001590268227
579	0.001579099695
580	0.001575469912
581	0.001573045144
582	0.001573042719
583	0.001568411575
584	0.001560383082
585	0.001556649784
586	0.001546889747
587	0.001537275484
588	0.001531436585
589	0.001531432906
590	0.001531431734
591	0.001527535159
592	0.001519968845
593	0.001519962099
594	0.001513931227
595	0.001513926715
596	0.001513919408
597	0.001507673492
598	0.001507665907
599	0.001505707436
600	0.00150399901
601	0.001503981087
602	0.001503979698
603	0.001503979298
604	0.001500993176
605	0.001497686277
606	0.001490882953
607	0.001490879323
608	0.001490872278
609	0.001490870467
610	0.001486439904
611	0.001482721813
612	0.001478862341
613	0.001478862215
614	0.001474106995
615	0.0014741058
616	0.001474104887
617	0.001469289866
618	0.001463952337
619	0.001463081623
620	0.00146308089
621	0.001461472164
622	0.001461464696
623	0.001460801126
624	0.001455968831
625	0.001445274246
626	0.001443813188
627	0.001443812264
628	0.001438085409
629	0.001432194121
630	0.00142784529
631	0.001427834126
632	0.001427828509
633	0.001427828509
634	0.001427826658
635	0.001427817287
636	0.001427802665
637	0.001427797062
638	0.001422261526
639	0.001417310554
640	0.00141326473
641	0.001409298771
642	0.001404767893
643	0.001404765242
644	0.001399084749
645	0.001397302654
646	0.001393215524
647	0.001387566139
648	0.001387563765
649	0.001380760705
650	0.001380758026
651	0.001380758026
652	0.001380758026
653	0.001380758026
654	0.001380758026
655	0.001371656697
656	0.001362940771
657	0.001360035527
658	0.001357573416
659	0.00134847059
660	0.001348466779
661	0.001348449518
662	0.001345753165
663	0.001345750263
664	0.001341866569
665	0.001341856161
666	0.001341853641
667	0.001332298813
668	0.001330184659
669	0.001321180946
670	0.001320739993
671	0.001317031866
672	0.001317029734
673	0.001317028065
674	0.00131701954
675	0.001306548132
676	0.001306528214
677	0.001306508233
678	0.001301802538
679	0.001301801162
680	0.001298587929
681	0.001291372974
682	0.001288313933
683	0.001280169742
684	0.00128016927
685	0.001280165598
686	0.001274834053
687	0.001269820859
688	0.001265712237
689	0.001262514057
690	0.001262509833
691	0.001258944893
692	0.001254242752
693	0.001254235321
694	0.00125038609
695	0.001244277532
696	0.001244272364
697	0.0012396017
698	0.001236855491
699	0.001236854494
700	0.001236853526
701	0.001234166057
702	0.001231182695
703	0.001221961938
704	0.001218020318
705	0.001213355463
706	0.001213355463
707	0.001210912786
708	0.001207481512
709	0.00120441059
710	0.001201091461
711	0.00120108
712	0.00120107708
713	0.001201065647
714	0.001201064918
715	0.001201055335
716	0.001201055335
717	0.001201055335
718	0.001201055335
719	0.001201053452
720	0.00120103397
721	0.00119626506
722	0.001194828622
723	0.001191295838
724	0.001191293412
725	0.001191282766
726	0.001191281999
727	0.001187683658
728	0.001187682208
729	0.001187675429
730	0.001183930745
731	0.00118391781
732	0.001183916122
733	0.001183912185
734	0.001180355661
735	0.001175893516
736	0.001175892152
737	0.001174346512
738	0.001174345913
739	0.001172339991
740	0.00116860652
741	0.001168605448
742	0.001168600585
743	0.001168600405
744	0.001168600029
745	0.001168598593
746	0.001168594974
747	0.001166747652
748	0.001162046995
749	0.001162045933
750	0.001157111458
751	0.001154972908
752	0.001154972721
753	0.001154972535
754	0.001152953057
755	0.001152940891
756	0.001152940154
757	0.001152939376
758	0.001152936982
759	0.001152927423
760	0.001152922659
761	0.001149295476
762	0.00114929267
763	0.00114929267
764	0.00114929267
765	0.001149289866
766	0.001146962224
767	0.001146950637
768	0.001146949822
769	0.001146944983
770	0.001146944355
771	0.001141752691
772	0.001141752691
773	0.001141752131
774	0.00114175079
775	0.001141749982
776	0.001138035248
777	0.00113803385
778	0.001138033127
779	0.001138031434
780	0.001135853753
781	0.001135850622
782	0.001135850003
783	0.001131967491
784	0.001131966746
785	0.001131965934
786	0.001131964842
787	0.001131964098
788	0.001131961625
789	0.001131954191
790	0.001131952913
791	0.001126880886
792	0.001126880567
793	0.001126876842
794	0.001126861999
795	0.001126861999
796	0.001126861999
797	0.001126860182
798	0.001126860182
799	0.001126859863
800	0.001126858938
801	0.001121148752
802	0.001121137817
803	0.001121135178
804	0.001121127241
805	0.001121124604
806	0.001121124604
807	0.001121121797
808	0.001121120843
809	0.001121120843
810	0.001121120843
811	0.001121119889
812	0.001121119889
813	0.001121112262
814	0.001121105077
815	0.001121094567
816	0.001121093257
817	0.001121090143
818	0.001121088587
819	0.001121087279
820	0.001121085971
821	0.00112107838
822	0.00112107838
823	0.00112107743
824	0.00112107743
825	0.001121073462
826	0.001121070852
827	0.001121070151
828	0.00112106875
829	0.001121068577
830	0.001121066593
831	0.001121064699
832	0.001121062716
833	0.001121061412
834	0.00112106011
835	0.001116861924
836	0.001116860621
837	0.001116858385
838	0.001112862592
839	0.001112861138
840	0.00111286048
841	0.001112845138
842	0.001112843225
843	0.001112832399
844	0.001112832399
845	0.001109399063
846	0.001109396215
847	0.001109384877
848	0.001107286221
849	0.00110728313
850	0.001107281615
851	0.001102720078
852	0.001102719752
853	0.001102715665
854	0.001100670579
855	0.001100669939
856	0.001100668694
857	0.001100664832
858	0.001100662906
859	0.00109648355
860	0.001093478328
861	0.001091088399
862	0.001091078071
863	0.001089503445
864	0.001089500981
865	0.001089498403
866	0.001089495709
867	0.001089490555
868	0.001089489883
869	0.001089484963
870	0.00108948429
871	0.001089482356
872	0.0010894799
873	0.001089477447
874	0.001089431729
875	0.001089427955
876	0.001089427651
877	0.001089427651
878	0.001089426696
879	0.001086577614
880	0.001086573597
881	0.001086562026
882	0.001086559159
883	0.001086556764
884	0.00108655437
885	0.001086494298
886	0.001086489563
887	0.001086478213
888	0.001086475853
889	0.001086473495
890	0.001086469737
891	0.001086469737
892	0.001086469017
893	0.001086465263
894	0.001086462939
895	0.001086458234
896	0.001086458234
897	0.001086454485
898	0.001086452013
899	0.001086448975
900	0.001086448975
901	0.001086448975
902	0.001086445228
903	0.001086438985
904	0.001086438347
905	0.001086438347
906	0.001086438347
907	0.001086437627
908	0.001086407866
909	0.001086406698
910	0.001086406698
911	0.001086404841
912	0.001083359585
913	0.001083357178
914	0.001073522262
915	0.001073520824
916	0.001073519653
917	0.001073514503
918	0.001073513333
919	0.001073505658
920	0.001073504374
921	0.001073501035
922	0.001073500077
923	0.001073489819
924	0.00107348851
925	0.001073480939
926	0.001073477126
927	0.001073474575
928	0.001073471691
929	0.001073469715
930	0.001073461814
931	0.001073459474
932	0.001072468076
933	0.001072464373
934	0.001072464373
935	0.001072462477
936	0.001072462477
937	0.001072462477
938	0.001072462
939	0.001072461424
940	0.001072457605
941	0.001072453788
942	0.001072453788
943	0.001072423583
944	0.001068814051
945	0.001068814051
946	0.001068813219
947	0.001068811554
948	0.001068749296
949	0.001068746573
950	0.001068746573
951	0.001066100975
952	0.001066100975
953	0.001066097048
954	0.001066096727
955	0.001066096407
956	0.001066080721
957	0.001066080408
958	0.001066072502
959	0.001066072182
960	0.001066071863
961	0.001063681098
962	0.001063680442
963	0.001063677681
964	0.001063657516
965	0.001063652449
966	0.001063651793
967	0.001059738903
968	0.001059737673
969	0.001059735495
970	0.001053213044
971	0.001053210203
972	0.001053210203
973	0.001053205873
974	0.001053205873
975	0.001053205282
976	0.001053189091
977	0.00105318808
978	0.00105318727
979	0.001053184373
980	0.001053182352
981	0.001053175877
982	0.001053167241
983	0.001053164913
984	0.001053148757
985	0.001053148354
986	0.001053147951
987	0.001048911534
988	0.001048909584
989	0.00104890342
990	0.001048901882
991	0.001048901882
992	0.001047480893
993	0.001047480506
994	0.001047464558
995	0.001047464172
996	0.001047463176
997	0.001047456998
998	0.001047453704
999	0.001047445851
